"iso3","country","year","indicator_code","variable","value","source"
"ECU","Ecuador","1982","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","0.614845351988635","World Bank WDI"
"ECU","Ecuador","1981","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.61286412023385","World Bank WDI"
"ECU","Ecuador","1980","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.70868296743329","World Bank WDI"
"ECU","Ecuador","1979","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.73404840305636","World Bank WDI"
"ECU","Ecuador","1978","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.70682494541619","World Bank WDI"
"ECU","Ecuador","1977","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.6048421092884","World Bank WDI"
"ECU","Ecuador","1976","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.39718761871015","World Bank WDI"
"ECU","Ecuador","1975","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","10.9721540022298","World Bank WDI"
"ECU","Ecuador","1974","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","11.208509630308","World Bank WDI"
"ECU","Ecuador","1973","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","13.9506821300277","World Bank WDI"
"ECU","Ecuador","1972","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.01764070581541","World Bank WDI"
"ECU","Ecuador","1971","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.29260619739669","World Bank WDI"
"ECU","Ecuador","1970","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.87192932488124","World Bank WDI"
"ECU","Ecuador","1969","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.66923798208919","World Bank WDI"
"ECU","Ecuador","1968","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.90943839737609","World Bank WDI"
"ECU","Ecuador","1967","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.62107394346161","World Bank WDI"
"ECU","Ecuador","1966","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-0.33952563927852","World Bank WDI"
"ECU","Ecuador","1965","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.27508248987445","World Bank WDI"
"ECU","Ecuador","1964","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.40724535940373","World Bank WDI"
"ECU","Ecuador","1963","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.10636824719379","World Bank WDI"
"ECU","Ecuador","1962","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.91914694399127","World Bank WDI"
"ECU","Ecuador","1961","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.12441487887448","World Bank WDI"
"GTM","Guatemala","2025","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.28003207921405","World Bank WDI"
"GTM","Guatemala","2024","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.71558453779777","World Bank WDI"
"GTM","Guatemala","2023","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.52430434049013","World Bank WDI"
"GTM","Guatemala","2022","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.15492196609047","World Bank WDI"
"GTM","Guatemala","2021","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","8.04170398855833","World Bank WDI"
"GTM","Guatemala","2020","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-1.78555117570465","World Bank WDI"
"GTM","Guatemala","2019","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.01789830861587","World Bank WDI"
"GTM","Guatemala","2018","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.40687328176345","World Bank WDI"
"GTM","Guatemala","2017","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.0798512212244","World Bank WDI"
"GTM","Guatemala","2016","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.6778031930216","World Bank WDI"
"GTM","Guatemala","2015","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.09217170075418","World Bank WDI"
"GTM","Guatemala","2014","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.44397825774911","World Bank WDI"
"GTM","Guatemala","2013","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.69476814623695","World Bank WDI"
"GTM","Guatemala","2012","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.97470856847661","World Bank WDI"
"GTM","Guatemala","2011","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.16390688293349","World Bank WDI"
"GTM","Guatemala","2010","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.88417542800377","World Bank WDI"
"GTM","Guatemala","2009","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","0.476898106596394","World Bank WDI"
"GTM","Guatemala","2008","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.29352400028485","World Bank WDI"
"GTM","Guatemala","2007","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.33771869016203","World Bank WDI"
"GTM","Guatemala","2006","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.35139778711536","World Bank WDI"
"GTM","Guatemala","2005","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.27602692588886","World Bank WDI"
"GTM","Guatemala","2004","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.13791683609193","World Bank WDI"
"GTM","Guatemala","2003","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.56037766801896","World Bank WDI"
"GTM","Guatemala","2002","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.83928708556792","World Bank WDI"
"GTM","Guatemala","2001","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.33257486608854","World Bank WDI"
"GTM","Guatemala","2000","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.6088687174876","World Bank WDI"
"GTM","Guatemala","1999","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.8470621889051","World Bank WDI"
"GTM","Guatemala","1998","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.99352780305848","World Bank WDI"
"GTM","Guatemala","1997","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.36408994678341","World Bank WDI"
"GTM","Guatemala","1996","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.95777988740716","World Bank WDI"
"GTM","Guatemala","1995","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.94854750210382","World Bank WDI"
"GTM","Guatemala","1994","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.03374149641458","World Bank WDI"
"GTM","Guatemala","1993","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.92713194504024","World Bank WDI"
"GTM","Guatemala","1992","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.83833884688683","World Bank WDI"
"GTM","Guatemala","1991","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.65824875006811","World Bank WDI"
"GTM","Guatemala","1990","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.10256317557587","World Bank WDI"
"GTM","Guatemala","1989","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.94258951982349","World Bank WDI"
"GTM","Guatemala","1988","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.89238706354786","World Bank WDI"
"GTM","Guatemala","1987","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.54398330651921","World Bank WDI"
"GTM","Guatemala","1986","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","0.143049595525113","World Bank WDI"
"GTM","Guatemala","1985","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-0.609338955584263","World Bank WDI"
"GTM","Guatemala","1984","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","0.496697752643456","World Bank WDI"
"GTM","Guatemala","1983","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-2.57209144433914","World Bank WDI"
"GTM","Guatemala","1982","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-3.53008900954855","World Bank WDI"
"GTM","Guatemala","1981","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","0.646858610432233","World Bank WDI"
"GTM","Guatemala","1980","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.75997816033124","World Bank WDI"
"GTM","Guatemala","1979","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.71345609171885","World Bank WDI"
"GTM","Guatemala","1978","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.99668981954586","World Bank WDI"
"GTM","Guatemala","1977","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.80922068405067","World Bank WDI"
"GTM","Guatemala","1976","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.38726562476302","World Bank WDI"
"GTM","Guatemala","1975","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.94999082158344","World Bank WDI"
"GTM","Guatemala","1974","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.37502990286956","World Bank WDI"
"GTM","Guatemala","1973","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.78283433749129","World Bank WDI"
"GTM","Guatemala","1972","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.33305162061406","World Bank WDI"
"GTM","Guatemala","1971","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.58375454736793","World Bank WDI"
"GTM","Guatemala","1970","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.70788359811974","World Bank WDI"
"GTM","Guatemala","1969","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.73690901583991","World Bank WDI"
"GTM","Guatemala","1968","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","8.76603505425516","World Bank WDI"
"GTM","Guatemala","1967","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.11217561696343","World Bank WDI"
"GTM","Guatemala","1966","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.51210399019357","World Bank WDI"
"GTM","Guatemala","1965","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.36176931452728","World Bank WDI"
"GTM","Guatemala","1964","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.63299243190491","World Bank WDI"
"GTM","Guatemala","1963","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","9.54104393054875","World Bank WDI"
"GTM","Guatemala","1962","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.53650126284866","World Bank WDI"
"GTM","Guatemala","1961","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.29851834874688","World Bank WDI"
"HND","Honduras","2025","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.75143102801252","World Bank WDI"
"HND","Honduras","2024","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.63240745450875","World Bank WDI"
"HND","Honduras","2023","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.57584760454412","World Bank WDI"
"HND","Honduras","2022","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.14356194013767","World Bank WDI"
"HND","Honduras","2021","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","12.5652843771279","World Bank WDI"
"HND","Honduras","2020","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-8.96508223267296","World Bank WDI"
"HND","Honduras","2019","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.55963434592314","World Bank WDI"
"HND","Honduras","2018","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.84499476966735","World Bank WDI"
"HND","Honduras","2017","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.84291391050387","World Bank WDI"
"HND","Honduras","2016","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.89297219726413","World Bank WDI"
"HND","Honduras","2015","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.84007997093951","World Bank WDI"
"HND","Honduras","2014","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.0580805621437","World Bank WDI"
"HND","Honduras","2013","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.79155975746801","World Bank WDI"
"HND","Honduras","2012","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.12868774866939","World Bank WDI"
"HND","Honduras","2011","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.83569066207505","World Bank WDI"
"HND","Honduras","2010","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.73114034433009","World Bank WDI"
"HND","Honduras","2009","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-2.43162787988011","World Bank WDI"
"HND","Honduras","2008","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.23160011009342","World Bank WDI"
"HND","Honduras","2007","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.18832716678008","World Bank WDI"
"HND","Honduras","2006","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.56724355177587","World Bank WDI"
"HND","Honduras","2005","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.05059922215973","World Bank WDI"
"HND","Honduras","2004","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.23230296069102","World Bank WDI"
"HND","Honduras","2003","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.54703805165397","World Bank WDI"
"HND","Honduras","2002","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.75433786119939","World Bank WDI"
"HND","Honduras","2001","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.72319327321379","World Bank WDI"
"HND","Honduras","2000","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","9.61221879337278","World Bank WDI"
"HND","Honduras","1999","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","11.5758601448677","World Bank WDI"
"HND","Honduras","1998","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","11.5761659693973","World Bank WDI"
"HND","Honduras","1997","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","22.4277452884418","World Bank WDI"
"HND","Honduras","1996","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","22.957391093437","World Bank WDI"
"HND","Honduras","1995","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","24.6744628782887","World Bank WDI"
"HND","Honduras","1994","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","29.0190203167888","World Bank WDI"
"HND","Honduras","1993","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","13.6371743358989","World Bank WDI"
"HND","Honduras","1992","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","9.03523510162955","World Bank WDI"
"HND","Honduras","1991","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","26.0469005554795","World Bank WDI"
"HND","Honduras","1990","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","21.1713674322465","World Bank WDI"
"HND","Honduras","1989","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.12826947076638","World Bank WDI"
"HND","Honduras","1988","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.57442109483326","World Bank WDI"
"HND","Honduras","1987","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.74009422609132","World Bank WDI"
"HND","Honduras","1986","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.53564279745997","World Bank WDI"
"HND","Honduras","1985","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.66822602953714","World Bank WDI"
"HND","Honduras","1984","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.35846275081614","World Bank WDI"
"HND","Honduras","1983","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.99586711936102","World Bank WDI"
"HND","Honduras","1982","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.3913059235414","World Bank WDI"
"HND","Honduras","1981","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.25433073403863","World Bank WDI"
"HND","Honduras","1980","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","13.0461742022835","World Bank WDI"
"HND","Honduras","1979","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","11.5302614235207","World Bank WDI"
"HND","Honduras","1978","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","12.9383124816161","World Bank WDI"
"HND","Honduras","1977","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","8.67824908440281","World Bank WDI"
"HND","Honduras","1976","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","16.1000612479848","World Bank WDI"
"HND","Honduras","1975","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.3200213329476","World Bank WDI"
"HND","Honduras","1974","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","9.41117622705514","World Bank WDI"
"HND","Honduras","1973","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.44128830650889","World Bank WDI"
"HND","Honduras","1972","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.90537684149935","World Bank WDI"
"HND","Honduras","1971","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.65493718159253","World Bank WDI"
"HND","Honduras","1970","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.94188689356858","World Bank WDI"
"HND","Honduras","1969","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","0.881367760385189","World Bank WDI"
"HND","Honduras","1968","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-1.17815493672721","World Bank WDI"
"HND","Honduras","1967","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.76437003674084","World Bank WDI"
"HND","Honduras","1966","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-1.11932816500057","World Bank WDI"
"HND","Honduras","1965","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.58333582121715","World Bank WDI"
"HND","Honduras","1964","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.54715605635589","World Bank WDI"
"HND","Honduras","1963","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.26827909278258","World Bank WDI"
"HND","Honduras","1962","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.18523652981222","World Bank WDI"
"HND","Honduras","1961","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.66356461642803","World Bank WDI"
"MEX","Mexico","2025","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","0.561683456144578","World Bank WDI"
"MEX","Mexico","2024","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.35057631384696","World Bank WDI"
"MEX","Mexico","2023","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.1067964131456","World Bank WDI"
"MEX","Mexico","2022","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.70975708309098","World Bank WDI"
"MEX","Mexico","2021","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.04848347173572","World Bank WDI"
"MEX","Mexico","2020","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-8.35403459379062","World Bank WDI"
"MEX","Mexico","2019","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-0.392690513290532","World Bank WDI"
"MEX","Mexico","2018","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.97208211101069","World Bank WDI"
"MEX","Mexico","2017","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.87172854648381","World Bank WDI"
"MEX","Mexico","2016","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.7724932254128","World Bank WDI"
"MEX","Mexico","2015","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.70232343024026","World Bank WDI"
"MEX","Mexico","2014","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.50376350783593","World Bank WDI"
"MEX","Mexico","2013","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","0.852101550164704","World Bank WDI"
"MEX","Mexico","2012","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.55321076010608","World Bank WDI"
"MEX","Mexico","2011","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.44404505297089","World Bank WDI"
"MEX","Mexico","2010","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.9713345832195","World Bank WDI"
"MEX","Mexico","2009","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-6.29525056697287","World Bank WDI"
"MEX","Mexico","2008","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","0.943331872912935","World Bank WDI"
"MEX","Mexico","2007","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.0778639395329","World Bank WDI"
"MEX","Mexico","2006","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.80501351664901","World Bank WDI"
"MEX","Mexico","2005","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.11324711473297","World Bank WDI"
"MEX","Mexico","2004","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.56544102622887","World Bank WDI"
"MEX","Mexico","2003","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.18554486709559","World Bank WDI"
"MEX","Mexico","2002","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-0.236588001922641","World Bank WDI"
"MEX","Mexico","2001","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-0.450845253215945","World Bank WDI"
"MEX","Mexico","2000","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.02928399378261","World Bank WDI"
"MEX","Mexico","1999","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.75503039300564","World Bank WDI"
"MEX","Mexico","1998","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.18507893082885","World Bank WDI"
"MEX","Mexico","1997","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.19887615284711","World Bank WDI"
"MEX","Mexico","1996","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.21829715869302","World Bank WDI"
"MEX","Mexico","1995","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-5.91029962358286","World Bank WDI"
"MEX","Mexico","1994","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.39412788764169","World Bank WDI"
"MEX","Mexico","1993","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.86699945461075","World Bank WDI"
"MEX","Mexico","1992","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.56861354412243","World Bank WDI"
"MEX","Mexico","1991","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.97590497138043","World Bank WDI"
"MEX","Mexico","1990","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.25004329944582","World Bank WDI"
"MEX","Mexico","1989","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.62544873456009","World Bank WDI"
"MEX","Mexico","1988","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.21826122938586","World Bank WDI"
"MEX","Mexico","1987","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","2.06336322631584","World Bank WDI"
"MEX","Mexico","1986","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-3.92995990782299","World Bank WDI"
"MEX","Mexico","1985","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","1.91921578613494","World Bank WDI"
"MEX","Mexico","1984","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.51341334932273","World Bank WDI"
"MEX","Mexico","1983","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-4.62412795987231","World Bank WDI"
"MEX","Mexico","1982","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-0.0495863656386035","World Bank WDI"
"MEX","Mexico","1981","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","9.58584115454994","World Bank WDI"
"MEX","Mexico","1980","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","8.75662242586424","World Bank WDI"
"MEX","Mexico","1979","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","9.69817013704461","World Bank WDI"
"MEX","Mexico","1978","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","8.95694232786306","World Bank WDI"
"MEX","Mexico","1977","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.39063970656844","World Bank WDI"
"MEX","Mexico","1976","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.41744413626853","World Bank WDI"
"MEX","Mexico","1975","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.74448504862428","World Bank WDI"
"MEX","Mexico","1974","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.77682723020618","World Bank WDI"
"MEX","Mexico","1973","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.86111986063614","World Bank WDI"
"MEX","Mexico","1972","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","8.22880731245257","World Bank WDI"
"MEX","Mexico","1971","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.76246768495716","World Bank WDI"
"MEX","Mexico","1970","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.50248403469675","World Bank WDI"
"MEX","Mexico","1969","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.41862002349839","World Bank WDI"
"MEX","Mexico","1968","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","9.42327881831926","World Bank WDI"
"MEX","Mexico","1967","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.85492487897324","World Bank WDI"
"MEX","Mexico","1966","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","6.09613930256681","World Bank WDI"
"MEX","Mexico","1965","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","7.09999999747173","World Bank WDI"
"MEX","Mexico","1964","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","11.9054807657866","World Bank WDI"
"MEX","Mexico","1963","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","8.10688692761114","World Bank WDI"
"MEX","Mexico","1962","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.66441467253127","World Bank WDI"
"MEX","Mexico","1961","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","5.00000000072309","World Bank WDI"
"NIC","Nicaragua","2025","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.92352556770889","World Bank WDI"
"NIC","Nicaragua","2024","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.58094495324541","World Bank WDI"
"NIC","Nicaragua","2023","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","4.42779393186883","World Bank WDI"
"NIC","Nicaragua","2022","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","3.55027477135765","World Bank WDI"
"NIC","Nicaragua","2021","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","10.4543887816515","World Bank WDI"
"NIC","Nicaragua","2020","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-2.23654176262323","World Bank WDI"
"NIC","Nicaragua","2019","NY.GDP.MKTP.KD.ZG","gdp_growth_annual_pct","-2.89686986728901","World Bank WDI"
